taxon,level,source,description,desc_len
Nola,genus,wikipedia.org,"Nola is a town and a municipality in the Metropolitan City of Naples, Campania, southern Italy. It lies on the plain between Mount Vesuvius and the Apennines. It is traditionally credited as the diocese that introduced bells to Christian worship.


== History ==


=== Prehistory ===

Excavations at Nola-Croce del Papa have uncovered extensive evidence of a small village quickly abandoned at the time of the Avellino Eruption in the 17th century BC. This powerful eruption from Mount Vesuvius caused the inhabitants to leave behind a wide range of pottery and other artefacts. The foundations of their buildings are also preserved in imprints among the mud left by the eruption.


=== Antiquity ===

Nola was one of the oldest cities of Campania, with its most ancient coins bearing the name Nuvlana. It was later said to have been founded by the Ausones, who were certainly occupying the city by c. 560 BC. It once vied in luxury with Capua. 
During the Roman invasion of Campania in the Samnite War in 328 BC, Nola was probably occupied by the Oscans in alliance with the Samnites. Nola sent 2000 troops to defend Naples against the Romans (Paleopolis/Neapolis) in 327 BC. The Romans took Nola in 313 BC after setting fire to buildings near the city walls.
Under Roman rule during Hannibal's invasion of Italy amid the Second Punic War, the city was the site of the 1st, 2nd, and 3rd Battles of Nola. On two occasions (215 and 214 BC), it was defended by Marcellus. 
In 90 BC it fell by treason to the Samnites during the Social War. In 89 BC, Sulla routed the rebel army near Pompeii, chased them to Nola and there massacred 20,000 rebels at the Battle of Nola  in front of the walls.
It was stormed in 73-72 BC by Spartacus during his failed slave revolt. 
The 1st c. BC saw a number of public buildings constructed including the amphitheatre. The emperor Augustus died nearby at his sumptuous villa at Somma Vesuviana on 19 August AD 14, in allegedly the same room his father died in 72 years earlier. 
Augustus and Vespasian settled colonies in the area. In the Roman road network, Nola lay between Capua and Lower Nocera on the Via Popilia. A branch road ran from it to Abella and Avellino. Nola was connected to the plentiful water supply of the Serino aqueduct after 20 BC.
Though a relative backwater, Nola retained its status as a municipium, its own institutions, and the use of the Oscan language. It was divided into pagi, the names of some of which are preserved: Pagus Agrifanus, Capriculanus, Lanitanus. The discoveries of the pavement of the ancient city have not been noted with sufficient care to recover most of the plan, but a large number of Grecian vases were made at Nola, using its fine yellow clay and a shining black glaze. They are decorated with red figures.
Following the rise of Christianity, it became a bishopric. One bishop, the Christian senator Paulinus, is traditionally credited with the introduction of the use of bells to Christian worship. His small handbells were subsequently known as nolas for his seat and the larger tower bells as campanas from the surrounding area. Revered as a saint, Paulinus's relics turned the town into a site of Christian pilgrimage.


=== Middle Ages ===
Nola was sacked by Alaric in 410 and by the Vandals under Gaiseric in 453. It was sacked by Muslims in 806 and 904 and captured by Manfred of Sicily in the 13th century. Under Charles of Anjou, it was held by Guy de Montfort as the County of Nola. It was inherited by his eldest daughter's Orsini husband and then held by members of their family.


=== Modern age ===
The 1460 Battle of Nola is noteworthy for the clever stratagem by which John, duke of Calabria, defeated Ferdinand, king of Naples, who fled the field with only 20 followers. Ferdinand, however, was supported by Pope Pius II, the duke of Milan, and the Albanian lord Skanderbeg. With his wife Isabella successfully wooing John's major supporters away, the king recovered his domain over the next decade. Nola itself subsequently lost its importance after its repeated destruction by earthquakes in the 15th and 16th centuries. The nearby Cicala Castle was the birthplace of Giordano Bruno (b. 1548).
In 1820, General Pepe's revolution began in Nola. The sculptor Giovanni Merliano was a native of the city; and some of his works are preserved in the cathedral.
Nola is a suburb of Naples. It is connected to the central city by a suburban railway, the Circumvesuviana. Passengers can ride direct to Napoli Porta Nolana railway station near the Porta Nolana,  Napoli Centrale railway station, and stations at Pomigliano d’Arco and Baiano. Connecting trains in that system go to the tourist attractions of Pompeii and Herculaneum.
In the 1990s to the 2000s, a waste management crisis broke out in the city as a result of illegal dumping by the Camorra. Most of the waste was dumped between Nola, Acerra, and Marigliano, referred to as the ""Triangle of Death"". A 2004 study by Alfredo Mazza published in The Lancet Oncology revealed that deaths by cancer in the area are much higher than the European average.


== Sights ==

St Thomas's (Basilica di San Tommaso; built in the 3rd century, decorated with frescoes 9–11th century, later renovated)
Other Roman ruins, including a temple to Augustus, survived as long as the 16th century, they were then plundered for building material and few signs remain. A few tombs are preserved, and results from excavations are displayed at the Archaeological Museum. Other sites include:

Nola Cathedral: a Gothic church (rebuilt in 1593, and again starting 1866)
Old Cathedral (Basilica of SS Apostoli; according to tradition, first built AD 95, rebuilt 1190, reduced 1593, renovated in the Baroque style 1740s)
Orsini Palace (Palazzo Orsini; first built in 1470, later modified and renovated)
San Biago's, a late-Renaissance church decorated with polychrome marble and 17th-century Neapolitan paintings
Seminario Vescovile Nola, the local seminary, which preserves the Cippus Abellanus Oscan inscriptions
Cicala Castle
Giordano Bruno monument
History and Archaeology Museum of Nola


=== Roman amphitheatre ===
The passion for gladiatorial combat was at its strongest in Campania among the locals and also the army veterans. So a permanent building for these was erected, as elsewhere, in the 1st c. BC, holding 20,000 spectators. The site was just inside the northern walls where existing buildings were demolished and one side of the arena took advantage of the wall embankment. The podium was faced with sheets of white marble elaborately carved with scenes and finished at the top with a balustrade with the same stone.
It was partially rebuilt and renovated over the centuries, maybe after earthquakes. By the end of the 5th century it was abandoned and used as a quarry. The eruption of Vesuvius in the early 6th century and the subsequent flood partially buried the building and saved some of it for posterity, including marble in the process of being carried away.


== Notable people ==
Gaius Octavius (about 100 – 59 BC), politician and father of the Roman emperor Augustus
Augustus (63 BC – AD 14), founder of the Roman Empire, died at Nola.
St Felix of Nola (died. ca. AD 260) a Christian presbyter
St Paulinus of Nola (ca. 354 – 431 AD), senator, bishop, and theologian.
Guy de Montfort, Count of Nola (1244–1291), son of Simon de Montfort, 6th Earl of Leicester and Eleanor of England.
Giovanni Merliano (1478–1559), sculptor and architect, whose work is well represented in the cathedral
Luigi Tansillo (1510–1568), poet of the Petrarchian school.
Nicola Antonio Stigliola (1546–1623), philosopher, printer, architect and medical doctor.
Giordano Bruno (1548–1600), philosopher, mathematician and poet who referred to himself as the Nolano and his work as Nolana filosofia.
Nicola Napolitano (1838–1863), brigand
Pasquale Russo (born 1947), Camorra boss and founder of the Russo clan
Salvatore Russo (born 1958), camorrista and boss of the Russo clan


== Culture ==
Two fairs are held in Nola: one on 14 June and another on 12 November. The Festival of the Lilies (Festa dei Gigli) is held on 22 June or the Sunday beforehand, honouring St Paulinus. It lasts seven days, until the next Sunday. Eight lilies and a boat are made of wood and covered with papier-mache from the city's art shops. On the last day of the festival, the huge lilies are carried through the town on residents' shoulders along a route that has been followed for more than a thousand years. Each represents one of the local guilds or corporations, coming in the following order:

Greengrocers (Ortolano)
Butchers of pigs (Salumiere)
Innkeepers (Bettoliere)
Bakers (Panettiere)
Boatmakers (Barca)
Butchers of other meats (Beccaio)
Shoemakers (Calzolaio)
Smiths (Fabbro)
Dressmakers (Sarto)
Each of the organizations is responsible for one day of the festivities. The 2010 festival—along with its fellows—was nominated as a UNESCO World Heritage Site. It is possible that the design of the gigli may have influenced the design of the Watts Towers.


== Twin towns – sister cities ==

Nola is twinned with:

 Sassari, Italy (2006)


== See also ==
Vulcano Buono


== References ==


=== Citations ===


=== Bibliography ===

Ashby, Thomas (1911). ""Nola"" . Encyclopædia Britannica. Vol. 19 (11th ed.). pp. 733–734.
Benigni, Umberto (1911). ""Diocese of Nola"" . Catholic Encyclopedia. Vol. 11.


== External links ==
Official website of the commune
A relation from the Italian Parliament on the Camorra in Campania (October 2000)  (in Italian)
""The Death Triangle"" (2004) (in Italian)
Websites devoted to the Festival of the Lilies: Website of the Festival of the Lilies Gigli di Nola, iGigli, Giugno Nolano
One of the ""fishing boats"" of the Festival of the Lilies",9780
Nola,genus,artfakta.se,"Fjärilarna i släktet är små, ofta gråtecknade eller vitaktiga och har som regel tydliga, mörka tvärlinjer. Flera arter är till förväxling lika varandra, och en del varierar även kraftigt i utseendet vilket ofta försvårar en korrekt artbestämning. Fjärilarna har i framvingarnas diskfält tre små pucklar av mer uppåtstående och längre vingfjäll (fjällpucklar) och har tillsammans med arterna i släktet Meganola p.g.a detta ett karakteristiskt utseende inom familjen Nolidae. Släktet skiljer sig från Meganola på flera sätt, de nordiska arterna främst genom att de saknar vingribborna R2 och R3. Dessutom är genitalierna hos hanarna karakteristiska eftersom genitalklaffarna är djupt delade i två långsmala lober. Kokongen är båtformig, ca 12–13 mm lång och har ett tydligt eller t.o.m. spetsliknande framhörn ovanför kläckningsspringan. Hos flera arter vävs barkbitar in i kokongväggen. Flera av de nordeuropeiska arterna är ofta aktiva i den tidiga skymningen, och andra är i första hand aktiva under natten. Släktet omfattar mer än 110 arter som förekommer utbrett i Holarktis och i den indoaustraliska regionen. I Palearktis förekommer åtminstone 31 arter och i Europa tolv.",1176
Iscadia,genus,butterfliesandmoths.org,,0
Iscadia,genus,wikipedia.org,"Iscadia is a genus of moths of the family Nolidae. The genus was erected by Francis Walker in 1857.


== Species ==


== References ==",134
Iscadia,genus,artfakta.se,,0
Lepidodes,genus,butterfliesandmoths.org,,0
Lepidodes,genus,wikipedia.org,"Lepidodes is a genus of moths of the family Nolidae. The genus was erected by Achille Guenée in 1852.


== Species ==
Lepidodes gallopavo (Walker, 1856)
Lepidodes limbulata Guenée, 1852
Lepidodes limicola Dognin, 1912
Lepidodes lorenae Barbut & Lalanne Cassou, 2003
Lepidodes pectinata Schaus, 1904
Lepidodes sculpta (Felder & Rogenhofer, 1874)


== References ==",363
Lepidodes,genus,artfakta.se,,0
Diphthera,genus,butterfliesandmoths.org,,0
Diphthera,genus,wikipedia.org,"Diphtheria is an infection caused by the bacterium Corynebacterium diphtheriae. Most infections are asymptomatic or have a mild clinical course, but in some outbreaks, the mortality rate approaches 10%.  Signs and symptoms may vary from mild to severe, and usually start two to five days after exposure. Symptoms often develop gradually, beginning with a sore throat and fever. In severe cases, a grey or white patch develops in the throat, which can block the airway, and create a barking cough similar to what is observed in croup. The neck may also swell, in part due to the enlargement of the facial lymph nodes. Diphtheria can also involve the skin, eyes, or genitals, and can cause complications, including myocarditis (which in itself can result in an abnormal heart rate), inflammation of nerves (which can result in paralysis), kidney problems, and bleeding problems due to low levels of platelets.
Diphtheria is usually spread between people by direct contact, through the air, or through contact with contaminated objects. Asymptomatic transmission and chronic infection are also possible. Different strains of C. diphtheriae are the main cause in the variability of lethality, as the lethality and symptoms themselves are caused by the exotoxin produced by the bacteria. Diagnosis can often be made based on the appearance of the throat with confirmation by microbiological culture. Previous infection may not protect against reinfection.
A diphtheria vaccine is effective for prevention, and is available in a number of formulations. Three or four doses, given along with tetanus vaccine and pertussis vaccine, are recommended during childhood. Further doses of the diphtheria–tetanus vaccine are recommended every ten years. Protection can be verified by measuring the antitoxin level in the blood. Diphtheria can be prevented in those exposed, as well as treated with the antibiotics erythromycin or benzylpenicillin. In severe cases a tracheotomy may be needed to open the airway.
In 2015, 4,500 cases were officially reported worldwide, down from nearly 100,000 in 1980. About a million cases a year are believed to have occurred before the 1980s. Diphtheria currently occurs most often in sub-Saharan Africa, South Asia, and Indonesia. In 2015, it resulted in 2,100 deaths, down from 8,000 deaths in 1990. In areas where it is still common, children are most affected. It is rare in the developed world due to widespread vaccination, but can re-emerge if vaccination rates decrease. In the United States, 57 cases were reported between 1980 and 2004. Death occurs in 5–10% of those diagnosed. The disease was first described in the 5th century BC by Hippocrates. The bacterium was identified in 1882 by Edwin Klebs.


== Signs and symptoms ==

The symptoms of diphtheria usually begin two to seven days after infection. They include fever of 38 °C (100.4 °F) or above; chills; fatigue; bluish skin coloration (cyanosis); sore throat; hoarseness; cough; headache; difficulty swallowing; painful swallowing; difficulty breathing; rapid breathing; foul-smelling and bloodstained nasal discharge; and lymphadenopathy. Within two to three days, diphtheria may destroy healthy tissues in the respiratory system. The dead tissue forms a thick, gray coating that can build up in the throat or nose. This thick gray coating is called a ""pseudomembrane."" It can cover tissues in the nose, tonsils, voice box, and throat, making it very hard to breathe and swallow. Symptoms can also include cardiac arrhythmias, myocarditis, and cranial and peripheral nerve palsies.


=== Diphtheritic croup ===
Laryngeal diphtheria can lead to a characteristic swollen neck and throat, or ""bull neck."" The swollen throat is often accompanied by a serious respiratory condition, characterized by a brassy or ""barking"" cough, stridor, hoarseness, and difficulty breathing; and historically referred to variously as ""diphtheritic croup,"" ""true croup,"" or sometimes simply as ""croup."" Diphtheritic croup is extremely rare in countries where diphtheria vaccination is customary. As a result, the term ""croup"" nowadays most often refers to an unrelated viral illness that produces similar but milder respiratory symptoms.


== Transmission ==
Human-to-human transmission of diphtheria typically occurs through the air when an infected individual coughs or sneezes. Breathing in particles released from the infected individual leads to infection. Contact with any lesions on the skin can also lead to transmission of diphtheria, but this is uncommon. Indirect infections can occur, as well. If an infected individual touches a surface or object, the bacteria can be left behind and remain viable. Also, some evidence indicates diphtheria has the potential to be zoonotic, but this has yet to be confirmed. Corynebacterium ulcerans has been found in some animals, which would suggest zoonotic potential.


== Mechanism ==
Diphtheria toxin (DT) is produced only by C. diphtheriae infected with a certain type of bacteriophage.  Toxinogenicity is determined by phage conversion (also called lysogenic conversion); i.e., the ability of the bacterium to make DT changes as a consequence of infection by a particular phage. DT is encoded by the tox gene. Strains of corynephage are either tox+ (e.g., corynephage β) or tox− (e.g., corynephage γ). The tox gene becomes integrated into the bacterial genome. The chromosome of C. diphtheriae has two different but functionally equivalent bacterial attachment sites (attB) for integration of β prophage into the chromosome.
The diphtheria toxin precursor is a protein of molecular weight 60 kDa. Certain proteases, such as trypsin, selectively cleave DT to generate two peptide chains, amino-terminal fragment A (DT-A) and carboxyl-terminal fragment B (DT-B), which are held together by a disulfide bond. DT-B is a recognition subunit that gains entry of DT into the host cell by binding to the EGF-like domain of heparin-binding EGF-like growth factor  on the cell surface. This signals the cell to internalize the toxin within an endosome via receptor-mediated endocytosis. Inside the endosome, DT is split by a trypsin-like protease into DT-A and DT-B. The acidity of the endosome causes DT-B to create pores in the endosome membrane, thereby catalysing the release of DT-A into the cytoplasm.
Fragment A inhibits the synthesis of new proteins in the affected cell by catalyzing ADP-ribosylation of elongation factor EF-2—a protein that is essential to the translation step of protein synthesis. This ADP-ribosylation involves the transfer of an ADP-ribose from NAD+ to a diphthamide (a modified histidine) residue within the EF-2 protein. Since EF-2 is needed for the moving of tRNA from the A-site to the P-site of the ribosome during protein translation, ADP-ribosylation of EF-2 prevents protein synthesis.
ADP-ribosylation of EF-2 is reversed by giving high doses of nicotinamide (a form of vitamin B3), since this is one of the reaction's end products, and high amounts drive the reaction in the opposite direction.


== Diagnosis ==
The current clinical case definition of diphtheria used by the United States' Centers for Disease Control and Prevention  is based on both laboratory and clinical criteria.


=== Laboratory criteria ===
Isolation of C. diphtheriae from a Gram stain or throat culture from a clinical specimen.
Histopathologic diagnosis of diphtheria by Albert's stain.


=== Toxin demonstration ===
In vivo tests (guinea pig inoculation): Subcutaneous and intracutaneous tests.
In vitro test: Elek's gel precipitation test, detection of tox gene by PCR, ELISA, ICA.


=== Clinical criteria ===
Upper respiratory tract illness with sore throat.
Low-grade fever (above 39 °C (102 °F) is rare).
An adherent, dense, grey pseudomembrane covering the posterior aspect of the pharynx; in severe cases, it can extend to cover the entire tracheobronchial tree.


=== Case classification ===
Probable: a clinically compatible case that is not laboratory-confirmed, and is not epidemiologically linked to a laboratory-confirmed case.
Confirmed: a clinically compatible case that is either laboratory-confirmed or epidemiologically linked to a laboratory-confirmed case.
Empirical treatment should generally be started in a patient in whom suspicion of diphtheria is high.


== Prevention ==

Vaccination against diphtheria is commonly done in infants, and delivered as a combination vaccine, such as a DPT vaccine (diphtheria, pertussis, tetanus). Pentavalent vaccines, which vaccinate against diphtheria and four other childhood diseases simultaneously, are frequently used in disease prevention programs in developing countries by organizations such as UNICEF.


== Treatment ==
The disease may remain manageable, but in more severe cases, lymph nodes in the neck may swell, and breathing and swallowing are more difficult. People in this stage should seek immediate medical attention, as obstruction in the throat may require intubation or a tracheotomy. Abnormal cardiac rhythms can occur early in the course of the illness or weeks later, and can lead to heart failure. Diphtheria can also cause paralysis in the eye, neck, throat, or respiratory muscles. Patients with severe cases are put in a hospital intensive care unit, and given diphtheria antitoxin (consisting of antibodies isolated from the serum of horses that have been challenged with diphtheria toxin). Since antitoxin does not neutralize toxin that is already bound to tissues, delaying its administration increases risk of death. Therefore, the decision to administer diphtheria antitoxin is based on clinical diagnosis, and should not await laboratory confirmation.
Antibiotics have not been demonstrated to affect healing of local infection in diphtheria patients treated with antitoxin. Antibiotics are used in patients or carriers to eradicate C. diphtheriae, and prevent its transmission to others. The Centers for Disease Control and Prevention (CDC) recommends either:

Metronidazole
Erythromycin is given (orally or by injection) for 14 days (40 mg/kg per day with a maximum of 2 g/d), or
Procaine penicillin G is given intramuscularly for 14 days (300,000 U/d for patients weighing <10 kg, and 600,000 U/d for those weighing >10 kg); patients with allergies to penicillin G or erythromycin can use rifampin or clindamycin.
In cases that progress beyond a throat infection, diphtheria toxin spreads through the blood, and can lead to potentially life-threatening complications that affect other organs, such as the heart and kidneys. Damage to the heart caused by the toxin affects the heart's ability to pump blood, or the kidneys' ability to clear wastes. It can also cause nerve damage, eventually leading to paralysis. About 40–50% of those left untreated can die.


== Epidemiology ==

Diphtheria is fatal in 5–10% of cases. In children under five years and adults over 40 years, the fatality rate may be as much as 20%. In 2013, it resulted in 3,300 deaths, down from 8,000 deaths in 1990. Better standards of living, mass immunization, improved diagnosis, prompt treatment, and more effective health care have led to a decrease in cases worldwide.


== History ==
In 1613, Spain experienced an epidemic of diphtheria, referred to as El Año de los Garrotillos (The Year of Strangulations).
In 1705, the Mariana Islands experienced an epidemic of diphtheria and typhus simultaneously, reducing the population to about 5,000 people.
In 1735, a diphtheria epidemic swept through New England.
Before 1826, diphtheria was known by different names across the world. In England, it was known as ""Boulogne sore throat,"" as the illness had spread from France. In 1826, Pierre Bretonneau gave the disease the name diphthérite (from Greek διφθέρα, diphthera 'leather'), describing the appearance of pseudomembrane in the throat.
In 1856, Victor Fourgeaud described an epidemic of diphtheria in California.
In 1878, Princess Alice (Queen Victoria's second daughter) and her family became infected with diphtheria; Princess Alice and her four-year-old daughter, Princess Marie, both died.
In 1883, Edwin Klebs identified the bacterium causing diphtheria, and named it Klebs–Loeffler bacterium. The club shape of this bacterium helped Edwin to differentiate it from other bacteria. Over time, it has been called Microsporon diphtheriticum, Bacillus diphtheriae, and Mycobacterium diphtheriae. Current nomenclature is Corynebacterium diphtheriae.

In 1884, German bacteriologist Friedrich Loeffler became the first person to cultivate C. diphtheriae. He used Koch's postulates to prove association between C. diphtheriae and diphtheria. He also showed that the bacillus produces an exotoxin.
In 1885, Joseph P. O'Dwyer introduced the O'Dwyer tube for laryngeal intubation in patients with an obstructed larynx. It soon replaced tracheostomy as the emergency diphtheric intubation method.
In 1888, Emile Roux and Alexandre Yersin showed that a substance produced by C. diphtheriae caused symptoms of diphtheria in animals.
In 1890, Shibasaburō Kitasato and Emil von Behring immunized guinea pigs with heat-treated diphtheria toxin. They also immunized goats and horses in the same way, and showed that an ""antitoxin"" made from serum of immunized animals could cure the disease in non-immunized animals. Behring used this antitoxin (now known to consist of antibodies that neutralize the toxin produced by C. diphtheriae) for human trials in 1891, but they were unsuccessful. Successful treatment of human patients with horse-derived antitoxin began in 1894, after production and quantification of antitoxin had been optimized. In 1901, Von Behring won the first Nobel Prize in medicine for his work on diphtheria.
In 1895, H. K. Mulford Company of Philadelphia started production and testing of diphtheria antitoxin in the United States. Park and Biggs described the method for producing serum from horses for use in diphtheria treatment.
In 1897, Paul Ehrlich developed a standardized unit of measure for diphtheria antitoxin. This was the first ever standardization of a biological product, and played an important role in future developmental work on sera and vaccines.
In 1901, 10 of 11 inoculated St. Louis children died from contaminated diphtheria antitoxin. The horse from which the antitoxin was derived died of tetanus. This incident, coupled with a tetanus outbreak in Camden, New Jersey, played an important part in initiating federal regulation of biologic products.
On 7 January 1904, Ruth Cleveland died of diphtheria at the age of 12 years in Princeton, New Jersey. Ruth was the eldest daughter of former President Grover Cleveland and the former First Lady, Frances Folsom.
In 1905, Franklin Royer, from Philadelphia's Municipal Hospital, published a paper urging timely treatment for diphtheria and adequate doses of antitoxin. In 1906, Clemens Pirquet and Béla Schick described serum sickness in children receiving large quantities of horse-derived antitoxin.
Between 1910 and 1911, Béla Schick developed the Schick test to detect pre-existing immunity to diphtheria in an exposed person. Only those who had not been exposed to diphtheria were vaccinated. A massive, five-year campaign was coordinated by Dr. Schick. As a part of the campaign, 85 million pieces of literature were distributed by the Metropolitan Life Insurance Company, with an appeal to parents to ""Save your child from diphtheria."" A vaccine was developed in the next decade, and deaths began declining significantly in 1924.
In 1919, in Dallas, Texas, 10 children were killed and 60 others made seriously ill by toxic antitoxin which had passed the tests of the New York State Health Department. The manufacturer of the antitoxin, the Mulford Company of Philadelphia, paid damages in every case.
During the 1920s, an annual estimate of 100,000 to 200,000 diphtheria cases and 13,000 to 15,000 deaths occurred in the United States. Children represented a large majority of these cases and fatalities. One of the most infamous outbreaks of diphtheria occurred in 1925, in Nome, Alaska; the ""Great Race of Mercy"" to deliver diphtheria antitoxin is now celebrated by the Iditarod Trail Sled Dog Race.
In 1926, Alexander Thomas Glenny increased the effectiveness of diphtheria toxoid (a modified version of the toxin used for vaccination) by treating it with aluminum salts. Vaccination with toxoid was not widely used until the early 1930s. In 1939, Dr. Nora Wattie, who was the Principal Medical Officer (Maternity and Child Welfare) of Glasgow between 1934– 1964, introduced immunisation clinics across Glasgow, and promoted mother and child health education, resulting in virtual eradication of the infection in the city.
Widespread vaccination pushed cases in the United States down from 4.4 per 100,000 inhabitants in 1932 to 2.0 in 1937. In Nazi Germany, where authorities preferred treatment and isolation over vaccination (until about 1939–1941), cases rose over the same period from 6.1 to 9.6 per 100,000 inhabitants.
Between June 1942 and February 1943, 714 cases of diphtheria were recorded at Sham Shui Po Barracks, resulting in 112 deaths because the Imperial Japanese Army did not release supplies of anti-diphtheria serum.
In 1943, diphtheria outbreaks accompanied war and disruption in Europe. The 1 million cases in Europe resulted in 50,000 deaths.
During 1948 in Kyoto, 68 of 606 children died after diphtheria immunization due to improper manufacture of aluminum phosphate toxoid.
In 1974, the World Health Organization included DPT vaccine in their Expanded Programme on Immunization for developing countries.
In 1975, an outbreak of cutaneous diphtheria in Seattle, Washington, was reported.
After the breakup of the former Soviet Union in 1991, vaccination rates in its constituent countries fell so low that an explosion of diphtheria cases occurred. In 1991, 2,000 cases of diphtheria occurred in the USSR. Between 1991 and 1998, as many as 200,000 cases were reported in the Commonwealth of Independent States, and resulted in 5,000 deaths. In 1994, the Russian Federation had 39,703 diphtheria cases. By contrast, in 1990, only 1,211 cases were reported.
In early May 2010, a case of diphtheria was diagnosed in Port-au-Prince, Haiti, after the devastating 2010 Haiti earthquake. The 15-year-old male patient died while workers searched for antitoxin.
In 2013, three children died of diphtheria in Hyderabad, India.
In early June 2015, a case of diphtheria was diagnosed at Vall d'Hebron University Hospital in Barcelona, Spain. The six-year-old child who died of the illness had not been previously vaccinated due to parental opposition to vaccination. It was the first case of diphtheria in the country since 1986, as reported by the Spanish daily newspaper El Mundo, or from 1998, as reported by the WHO.
In March 2016, a three-year-old girl died of diphtheria in the University Hospital of Antwerp, Belgium.
In June 2016, a three-year-old, five-year-old, and seven-year-old girl died of diphtheria in Kedah, Malacca, and Sabah, Malaysia.
In January 2017, more than 300 cases were recorded in Venezuela.
In 2017, outbreaks occurred in a Rohingya refugee camp in Bangladesh, and amongst children unvaccinated due to the Yemeni Civil War.
In November and December 2017, an outbreak of diphtheria occurred in Indonesia, with more than 600 cases found and 38 fatalities.
In November 2019, two cases of diphtheria occurred in the Lothian area of Scotland. Additionally, in November 2019, an unvaccinated 8-year-old boy died of diphtheria in Athens, Greece.
In July 2022, two cases of diphtheria occurred in northern New South Wales, Australia.
In October 2022, there was an outbreak of diphtheria at the former Manston airfield, a former Ministry of Defence (MoD) site in Kent, England, which had been converted to an asylum seeker processing centre. The capacity of the processing centre was 1,000 people, although about 3,000 were living at the site, with some accommodated in tents. The Home Office, the government department responsible for asylum seekers, refused to confirm the number of cases.
In December 2023 there was an outbreak at a school in Luton, in the United Kingdom. UK Health Security Agency (UKHSA) issued a statement saying specialists have been providing public health support following confirmation of the diphtheria case at a primary school in Luton. The agency said it is working closely with local and national partners ""to ensure all necessary public health measures are implemented"" following the discovery of the new case. The statement added: ""We have conducted a risk assessment and close contacts of the case have been identified and where appropriate, vaccination and advice will be given to prevent the spread of the infection.""


== References ==


== Further reading ==
Hammonds, Evelynn Maxine.  Childhood's Deadly Scourge: The Campaign to Control Diphtheria in New York City, 1880-1930 (1999)
Hammonds, Evelynn Maxine.   ""The search for perfect control: A social history of diphtheria, 1880-1930"" (PhD dissertation, Harvard University; ProQuest Dissertations & Theses,  1993. 9318671).
Holmes, R .K. (2005). ""Diphtheria and other corynebacterial infections"". In Kasper; et al. (eds.). Harrison's Principles of Internal Medicine (16th ed.). New York: McGraw-Hill. ISBN 978-0-07-139140-5.
""Antitoxin dars 1735 and 1740."" The William and Mary Quarterly, 3rd Ser., Vol 6, No 2. p. 338.
Shulman, S. T. (2004). ""The History of Pediatric Infectious Diseases"". Pediatric Research. 55 (1): 163–176. doi:10.1203/01.PDR.0000101756.93542.09. PMC 7086672. PMID 14605240.


== External links ==

""Diphtheria"". MedlinePlus. U.S. National Library of Medicine.
Mapping diphtheria-pertussis-tetanus vaccine coverage in Africa, 2000–2016: a spatial and temporal modelling study",21817
